,Fact,Distr1,Distr2,Clients_N,Demand_W,HC,Lt0,Lt1,SS_%,DS_D,K,MA,1-DailyPurchase,2-PeriodicallyPurchase,3-Random,"1-(s,Q)","2-(s,S)","3-(R,S)",4-Random,lost_ratio_sales_ret,lost_ratio_sales_dis,lost_ratio_sales_fac,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative
0,1.0,1.0,1.0,1.0,1.0,0.01,4.0,4.0,0.85,0.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.238095238095238,0.4761904761904761,0.2857142857142857
1,3.0,6.0,18.0,32.0,10.0,0.0584615384615384,4.0,4.0,0.85,4.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002486216125305,0.0948837696746598,0.1653133608195452,0.0024623761697738,0.325388927670023,0.2214627153272463,0.4506859808329568
2,2.0,4.0,9.0,215.0,2.0,0.0169230769230769,4.0,4.0,0.85,1.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0014480646059593,0.0634633401352686,0.1860134325804243,0.0306843199947218,0.3675955517679148,0.1881587111639081,0.4135614170734554
3,2.0,4.0,4.0,674.0,14.0,0.0792307692307692,4.0,4.0,0.85,5.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.955717602300122e-05,0.0045039486059206,0.0013599725989212,0.0081100586703249,0.0460630221409553,0.0446384983826787,0.9011884208060412
4,2.0,8.0,3.0,1072.0,7.0,0.0446153846153846,4.0,4.0,0.85,3.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.842716589789664e-05,0.1011254056716231,0.0060051623534464,0.0269365350386715,0.1752482588884056,0.1085756411791509,0.6892395648937719
5,1.0,9.0,26.0,246.0,11.0,0.0653846153846153,4.0,4.0,0.85,4.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00058586149682,0.1176425322473733,0.0018289099372275,0.0070672795121128,0.304288099153895,0.2782826080324365,0.4103620133015557
6,2.0,3.0,15.0,93.0,14.0,0.0659171597633136,4.0,4.0,0.85,11.0,200.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0027478530727238,0.102718363010405,0.2189075490314442,0.0384338290168776,0.3042005154566798,0.3399095409892869,0.3174561145371556
7,2.0,7.0,17.0,429.0,4.0,0.0238461538461538,4.0,4.0,0.85,1.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0008150060374445,0.1166585519573653,0.0751379158951648,0.0172075427188553,0.3272973737176143,0.2737011880239888,0.3817938955395417
8,3.0,7.0,12.0,888.0,1.0,0.0861538461538461,4.0,4.0,0.85,6.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003563455713582,0.1079667375676729,0.016363511092738,0.1244441527608718,0.2382146020587154,0.1655392757417087,0.471801969438704
9,1.0,6.0,13.0,490.0,7.0,0.031301775147929,4.0,4.0,0.85,8.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0006779628745625,0.1328890685569639,0.0091511291989699,0.0144022541459299,0.2878856877645692,0.2428176917633576,0.4548943663261431
10,2.0,2.0,24.0,643.0,5.0,0.0307692307692307,4.0,4.0,0.85,2.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0008176780310679,0.1082727518526376,0.0338478068850821,0.0212902852479491,0.1394254515785584,0.314019010175309,0.5252652529981836
11,2.0,3.0,10.0,1286.0,9.0,0.0515384615384615,4.0,4.0,0.85,3.0,200.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.014125458364997,0.2142707422126172,2.4213347556685665e-05,0.0431822075087912,0.1062577638783343,0.1585371549899326,0.6920228736229418
12,2.0,1.0,34.0,460.0,12.0,0.0723076923076923,4.0,4.0,0.85,5.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0013392630456491,0.1323912747253556,0.0010785945534588,0.0110973614904511,0.0569373963320744,0.3221937881659896,0.6097714540114848
13,2.0,8.0,35.0,62.0,5.0,0.0174556213017751,4.0,4.0,0.85,7.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0009955652095212,0.167219954648526,0.6082136147940624,0.0031773968674199,0.5171871185650887,0.2915845209678365,0.1880509635996548
14,2.0,6.0,23.0,307.0,1.0,0.0728402366863905,4.0,4.0,0.85,11.0,200.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0193818634665459,0.2248197759215791,0.7253689080137316,0.4535998995511271,0.1915941258003715,0.2190620786004707,0.1357438960480306
15,2.0,7.0,1.0,949.0,5.0,0.0936094674556213,4.0,4.0,0.85,13.0,200.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0017406340420668,0.014197646231006,0.0661132167213155,0.1920974855177673,0.1737784718408929,0.0866302819159408,0.5474937607253989
16,1.0,2.0,20.0,1102.0,2.0,0.093076923076923,4.0,4.0,0.85,6.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0017140213920008,0.1157089341084365,0.0337718396711202,0.0813195789387629,0.1573168539823719,0.322303895153928,0.4390596719249371
17,1.0,5.0,32.0,858.0,6.0,0.0376923076923077,4.0,4.0,0.85,2.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0016685850933783,0.1417053197052787,0.0034911103404287,0.0256906741589916,0.2553926881562573,0.3484559727487638,0.3704606649359871
18,2.0,2.0,29.0,919.0,10.0,0.0451479289940828,4.0,4.0,0.85,9.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0008407960654098,0.08793118861947,0.0024590260344299,0.0152357741010099,0.1583838526887161,0.2904665431781801,0.5359138300320938
19,1.0,8.0,18.0,980.0,14.0,0.052603550295858,4.0,4.0,0.85,2.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0005823340234971,0.0573048446478672,0.0,0.0421775705547497,0.318449549940688,0.2175935585458557,0.4217793209587064
20,3.0,3.0,6.0,276.0,6.0,0.024378698224852,4.0,4.0,0.85,8.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0007637901465434,0.1024999462662639,0.0586778108249964,0.0091560630414444,0.1945361852432635,0.1529897409251968,0.6433180107900952
21,1.0,8.0,7.0,1347.0,13.0,0.0589940828402367,4.0,4.0,0.85,10.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003809901527056,0.0467919446155786,0.0,0.0163279644348755,0.2252110475308911,0.1307908911753184,0.627670096858915
22,1.0,1.0,12.0,368.0,5.0,0.0802958579881656,4.0,4.0,0.85,4.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0014279482900427,0.0755567923899979,0.0410946140318426,0.0408515370788987,0.1872346920189317,0.317333410035491,0.4545803608666784
23,2.0,9.0,21.0,705.0,9.0,0.0382248520710059,4.0,4.0,0.85,9.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0005957769387589,0.086488629009191,0.0062203765683883,0.0096922109206371,0.2136226172378065,0.1898449152778652,0.586840256563691
24,1.0,4.0,25.0,123.0,9.0,0.0249112426035503,4.0,4.0,0.85,14.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0041693765770493,0.1954157855070564,0.62659973133648,0.0429196393357012,0.3407062752957302,0.4134976421165969,0.2028764432519715
25,3.0,1.0,17.0,1378.0,8.0,0.0179881656804733,4.0,4.0,0.85,14.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0031465412581369,0.0907998466032383,0.1185347318029023,0.1136341241568196,0.1557850545456649,0.3308183402969534,0.399762481000562
26,2.0,7.0,33.0,338.0,10.0,0.0318343195266272,4.0,4.0,0.85,0.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0005268645721433,0.0929963291531908,0.1570662854981553,0.0167760678333962,0.2581760773882682,0.3001561185075767,0.4248917362707589
27,3.0,5.0,11.0,766.0,13.0,0.045680473372781,4.0,4.0,0.85,1.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0012094369874011,0.0499741092977033,0.0144669174515228,0.0352547321339979,0.2204970934583215,0.1627918586380926,0.5814563157695878
28,3.0,6.0,29.0,399.0,14.0,0.0392899408284023,4.0,4.0,0.85,7.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0010842535633774,0.1111776858276403,0.027125757249591,0.0194142843126544,0.2139836549748671,0.255631116182562,0.5109709445299162
29,3.0,9.0,31.0,521.0,3.0,0.0797633136094674,4.0,4.0,0.85,12.0,200.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0076635770714058,0.1032751455201354,0.2199896889530386,0.1488083179808642,0.2104324587855789,0.2149790955518681,0.4257801276816887
30,2.0,10.0,9.0,1163.0,6.0,0.0110650887573964,4.0,4.0,0.85,13.0,200.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0010951691457154,0.1010695673022891,0.0898897855388243,0.0778159529403795,0.3500460367027662,0.174158980020164,0.3979790303366903
31,2.0,5.0,28.0,1316.0,4.0,0.0105325443786982,4.0,4.0,0.85,7.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0006299338170799,0.1273121904476026,0.0300149138372105,0.0130198919819942,0.2269146386771144,0.2800403929034594,0.4800250764374317
32,3.0,5.0,37.0,1133.0,11.0,0.0520710059171597,4.0,4.0,0.85,10.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0008566389047005,0.0884230966618223,0.0030786150870539,0.0104993406011422,0.1287327159679084,0.181556704684794,0.6792112387461553
33,2.0,3.0,22.0,185.0,13.0,0.0323668639053254,4.0,4.0,0.85,7.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.001042165566603,0.0817411478739705,0.0852937279079556,0.0206675277408758,0.280762106641473,0.3676504783503336,0.3309198872673175
34,3.0,9.0,4.0,154.0,4.0,0.0733727810650887,4.0,4.0,0.85,3.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0004401806130557,0.1228397603779747,0.1613175004987304,0.0155380268969463,0.2621133515096462,0.1127714717469982,0.6095771498464093
35,2.0,6.0,39.0,5.0,8.0,0.0808284023668639,4.0,4.0,0.85,10.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0034812880765883,0.176948127471505,0.5296569735322184,0.0038575226696828,0.5273425980607672,0.2077972775591506,0.2610026017103994
36,2.0,2.0,3.0,552.0,11.0,0.0387573964497041,4.0,4.0,0.85,1.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0004570961553448,0.0572801837286996,0.0294190186880351,0.0427930390683375,0.3201074259114544,0.1732047560878341,0.4638947789323739
37,1.0,3.0,5.0,893.0,8.0,0.0675147928994082,4.0,4.0,0.85,1.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.208752770980546e-05,0.0509718890313219,0.0057859853344724,0.0066558888508265,0.2349491671580752,0.1414673254216507,0.6169276185694476
38,1.0,5.0,6.0,1225.0,10.0,0.0185207100591716,4.0,4.0,0.85,6.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0001671266158226,0.0735687743710855,0.0053055921535687,0.0368020937502689,0.2946427925601148,0.1685066650058169,0.5000484486837993
39,2.0,4.0,20.0,582.0,6.0,0.0872189349112426,4.0,4.0,0.85,4.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0010093099310619,0.0754978281446698,0.0324146306068506,0.0363616224482136,0.2574436797069173,0.2831384335822111,0.4230562642626579
40,2.0,9.0,2.0,220.0,9.0,0.0877514792899408,4.0,4.0,0.85,11.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0004480122991165,0.0165641749337619,0.0162491109197768,0.0221072567334188,0.1151773619450692,0.0926009357655087,0.7701144455560032
41,3.0,10.0,16.0,311.0,8.0,0.0542011834319526,4.0,4.0,0.85,7.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0014185169889903,0.085089905897841,0.1510647927805467,0.0311413227278286,0.2743325489159753,0.2060994374738213,0.4884266908823746
42,2.0,5.0,15.0,1041.0,4.0,0.0600591715976331,4.0,4.0,0.85,9.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0020886139198531,0.0755158344448792,0.1365480697637095,0.0753478082710915,0.1690032390531892,0.15977859578675,0.595870356888969
43,2.0,7.0,28.0,796.0,8.0,0.0941420118343195,4.0,4.0,0.85,5.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0021095406071221,0.1350833214101389,0.0016612374942734,0.0268739117420138,0.1488360328187724,0.1948680364956699,0.6294220189435438
44,1.0,9.0,37.0,613.0,1.0,0.0462130177514793,4.0,4.0,0.85,8.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0121353239849768,0.1618195588864505,0.6066551728041844,0.2411783462260237,0.3461112409737472,0.3057573834934133,0.1069530293068158
45,2.0,8.0,14.0,1439.0,12.0,0.0254437869822485,4.0,4.0,0.85,6.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0016253489980603,0.0865662758927948,0.0027698797609051,0.0238664320134848,0.2336953750022039,0.1482613886101585,0.5941768043741527
46,1.0,4.0,38.0,735.0,4.0,0.0866863905325444,4.0,4.0,0.85,12.0,200.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0070258875971362,0.1284995940704291,0.2885659879000713,0.1802359690193566,0.2141699067372,0.3224144745309248,0.2831796497125186
47,2.0,2.0,19.0,250.0,4.0,0.0467455621301775,4.0,4.0,0.85,15.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0024640849104022,0.1029307733280069,0.0754211579422965,0.0661455174558541,0.1939394361594469,0.3831295133492671,0.3567855330354317
48,3.0,4.0,9.0,434.0,10.0,0.0946745562130177,4.0,4.0,0.85,11.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0014018749471536,0.0770461266562567,0.0006272477065738,0.0219289898163697,0.1579502741213366,0.1445906925292141,0.6755300435330794
49,2.0,3.0,26.0,1194.0,1.0,0.0595266272189349,4.0,4.0,0.85,2.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0049811016718207,0.1478867429440717,0.462973958613872,0.150431428389506,0.1739001216915523,0.2612039715975948,0.4144644783213468
50,3.0,4.0,3.0,1290.0,2.0,0.0328994082840236,4.0,4.0,0.85,13.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0057261469546739,0.1163417540782713,0.020499590653815,0.2170376940171836,0.2625616871440271,0.1179039643041483,0.4024966545346409
51,2.0,6.0,13.0,1107.0,9.0,0.0744378698224852,4.0,4.0,0.85,2.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007850084326211,0.0813623617881203,0.0016658021885759,0.0061664141114792,0.1355813496337956,0.122453802807531,0.735798433447194
52,2.0,10.0,25.0,862.0,13.0,0.0190532544378698,4.0,4.0,0.85,12.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0008438533579651,0.1123193244097466,0.0090710767703701,0.0100213869556999,0.1641005799032333,0.208773191403523,0.6171048417375437
53,3.0,2.0,36.0,1011.0,9.0,0.0115976331360946,4.0,4.0,0.85,5.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0004413886883654,0.0703113942327763,0.0375976122232058,0.0225071458787157,0.1752937618356704,0.4375919772438849,0.3646071150417287
54,2.0,2.0,8.0,827.0,3.0,0.0531360946745562,4.0,4.0,0.85,8.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0022276509072046,0.0699735215202546,0.0658044610977586,0.1352002172914425,0.1612320587174029,0.2371041099285084,0.4664636140626459
55,1.0,7.0,11.0,36.0,3.0,0.0398224852071006,4.0,4.0,0.85,14.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0059465450360202,0.3054405173880978,0.7379957868149045,0.0329670599174632,0.4467377164453061,0.3681287823076031,0.1521664413296275
56,3.0,2.0,28.0,67.0,12.0,0.088284023668639,4.0,4.0,0.85,3.0,200.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0015573857609824,0.1195656502635037,0.2067153018140494,0.0218868222033369,0.2074751590013282,0.3911704360522299,0.3794675827431048
57,2.0,8.0,6.0,495.0,14.0,0.0126627218934911,4.0,4.0,0.85,4.0,200.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0001467142784647,0.0736703476494004,0.0411189654094844,0.0204613729457298,0.2727717044408089,0.1597203787101956,0.5470465439032657
58,2.0,9.0,18.0,128.0,2.0,0.0957396449704142,4.0,4.0,0.85,10.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.009446637434514,0.1158681056804381,0.5734132498901671,0.0910673718155891,0.3721717479969016,0.2171586106494346,0.3196022695380747
59,3.0,3.0,2.0,1168.0,13.0,0.0818934911242603,4.0,4.0,0.85,9.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.000240980892833,0.0060393833859629,0.0053377935322944,0.063631178544147,0.1381530089232066,0.1076134387869496,0.6906023737456967
60,1.0,5.0,36.0,281.0,13.0,0.0952071005917159,4.0,4.0,0.85,3.0,200.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0011024968182856,0.0851132175546203,0.01977775139286,0.0352593072061129,0.2443185287246118,0.3467023868681178,0.3737197772011575
61,1.0,7.0,17.0,648.0,12.0,0.0121301775147929,4.0,4.0,0.85,12.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0004558128753024,0.0901809352684718,0.0173387069040535,0.0123286702539624,0.2960992986019388,0.2790012646608226,0.412570766483276
62,2.0,5.0,27.0,464.0,5.0,0.0536686390532544,4.0,4.0,0.85,0.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.001050220071783,0.1504957970657094,0.001626233872397,0.0056615206077456,0.2718118535232364,0.3326946762709599,0.3898319495980579
63,2.0,8.0,13.0,587.0,13.0,0.0685798816568047,4.0,4.0,0.85,15.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0014712967026103,0.0707483957054572,0.0056095934945966,0.0442124295572334,0.2236515927352483,0.1528725968339689,0.5792633808735493
64,3.0,8.0,34.0,678.0,7.0,0.0605917159763313,4.0,4.0,0.85,1.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0004955467228712,0.1097725829416564,0.00287393813435,0.0030983810700733,0.1304904531698751,0.1616163198401486,0.7047948459199028
65,1.0,2.0,23.0,525.0,9.0,0.0611242603550296,4.0,4.0,0.85,7.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.001543361726143,0.0788594165673419,0.0555820015275379,0.0541940734559267,0.1955528920317718,0.3303406431104967,0.4199123914018047
66,2.0,9.0,20.0,1321.0,10.0,0.0813609467455621,4.0,4.0,0.85,2.0,200.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0006816041243245,0.0602249416102463,0.0014531259263686,0.0332576955787507,0.2265785447227433,0.1602140792726371,0.5799496804258687
67,3.0,8.0,23.0,1255.0,5.0,0.06698224852071,4.0,4.0,0.85,9.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027218495677869,0.1163099559004532,0.0161269911669742,0.0554001466226267,0.1641831703495403,0.1488014357695824,0.6316152472582506
68,1.0,6.0,10.0,1382.0,14.0,0.0888165680473373,4.0,4.0,0.85,9.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0003743999688969,0.0475226992725977,0.0,0.0466109000769937,0.2206051804617909,0.1537987000847933,0.5789852193764221
69,2.0,1.0,33.0,1076.0,14.0,0.0259763313609467,4.0,4.0,0.85,13.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0017556371819505,0.1519778453828689,0.0015473171069774,0.0185944283749316,0.0625813668808429,0.3128383844136227,0.6059858203306027
70,2.0,7.0,8.0,97.0,7.0,0.0472781065088757,4.0,4.0,0.85,6.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0011092508410091,0.1050082780030308,0.1764378258352047,0.0251518862346969,0.3983180864107896,0.2176980834334542,0.3588319439210591
71,1.0,6.0,28.0,1015.0,2.0,0.0824260355029585,4.0,4.0,0.85,1.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0030706558183199,0.0890997478090752,0.0152632415909345,0.11171978160097,0.2205355701030772,0.2565528056095175,0.4111918426864352
72,1.0,3.0,31.0,1469.0,7.0,0.0739053254437869,4.0,4.0,0.85,10.0,200.0,500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0022601977185207,0.168426911912583,4.635357300293743e-05,0.0281919289864083,0.115105384720423,0.2507727314587591,0.6059299548344095
73,1.0,10.0,3.0,770.0,6.0,0.0270414201183432,4.0,4.0,0.85,11.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0005508320455543,0.0892670384654992,0.0284839724983096,0.0782317004200372,0.3799769201929248,0.1630861870659032,0.3787051923211346
74,2.0,4.0,25.0,342.0,3.0,0.0131952662721893,4.0,4.0,0.85,10.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0025145048155735,0.1414783652569291,0.6204249680033382,0.0564739694724873,0.3280617648388081,0.3938350756193303,0.2216291900693741
75,2.0,3.0,14.0,709.0,2.0,0.019585798816568,4.0,4.0,0.85,4.0,200.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0019505590348882,0.1230199433421354,0.311899817807162,0.0733275733646773,0.2892546544373264,0.3025612834387432,0.3348564887592529
76,2.0,1.0,11.0,984.0,7.0,0.0339644970414201,4.0,4.0,0.85,12.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0018870226401169,0.0664634870114971,0.0741275989147347,0.0857193828121388,0.1649455315254131,0.2395739369777521,0.5097611486846959
77,3.0,4.0,14.0,189.0,6.0,0.0137278106508875,4.0,4.0,0.85,2.0,200.0,500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5579994508051937e-05,0.0749853774757677,0.2005268300841348,0.0021471619747787,0.3569698718980374,0.2696748664411677,0.3712080996860159
78,3.0,7.0,33.0,556.0,4.0,0.0201183431952662,4.0,4.0,0.85,11.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0024366098910485,0.0909605053292225,0.4111483986893563,0.0523132065649356,0.292788477221734,0.3074230088697739,0.3474753073435564
79,3.0,6.0,22.0,923.0,3.0,0.0265088757396449,4.0,4.0,0.85,5.0,200.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.001388146905269,0.0929778313005294,0.2384355408914611,0.0550150228477048,0.2730477087006656,0.2476999196537419,0.4242373487978876
80,2.0,5.0,31.0,740.0,11.0,0.0680473372781065,4.0,4.0,0.85,8.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0014355980462194,0.0702805613828471,0.0391306763920301,0.0405645284948886,0.1775173656635521,0.2216642542371103,0.5602538516044488
81,2.0,2.0,30.0,617.0,8.0,0.0275739644970414,4.0,4.0,0.85,3.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0005212918716042,0.1074147977100175,0.0128623988781766,0.0052991203984676,0.1007767396486482,0.2761793345372287,0.6177448054156556
82,1.0,2.0,35.0,158.0,11.0,0.0547337278106508,4.0,4.0,0.85,13.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0031110465321766,0.15844188516984,0.1141161041702051,0.037616041178951,0.1471108719991857,0.482683204164425,0.3325898826574383
83,1.0,7.0,22.0,403.0,7.0,0.0206508875739645,4.0,4.0,0.85,3.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0003078618991106,0.1017896744203937,0.0166586547809445,0.0043560375429014,0.3671335668674682,0.288168766737169,0.3403416288524614
84,1.0,9.0,30.0,1137.0,4.0,0.0334319526627219,4.0,4.0,0.85,5.0,200.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0015241977224908,0.1000073211801742,0.1331942336678384,0.0605844064575557,0.3583695483623098,0.3134551047464495,0.2675909404336851
85,2.0,8.0,39.0,954.0,12.0,0.0749704142011834,4.0,4.0,0.85,8.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0015671801479191,0.0720361693843445,0.0060613848482156,0.0392747057651281,0.2042309543661425,0.2069187520155295,0.5495755878531998
86,2.0,5.0,5.0,372.0,12.0,0.0616568047337278,4.0,4.0,0.85,14.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0006109844227024,0.0789863741727695,0.0068402268496667,0.0384826859348726,0.213903814595937,0.1170343632561099,0.6305791362130803
87,2.0,9.0,32.0,10.0,15.0,0.062189349112426,4.0,4.0,0.85,6.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002950860408771,0.1009430570535689,0.1284182722187694,0.002150649391143,0.510454047635442,0.1860518291692704,0.3013434738041446
88,2.0,5.0,38.0,831.0,10.0,0.0344970414201183,4.0,4.0,0.85,4.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0005417727298541,0.1041951844519625,0.0010911305929091,0.0088960230974854,0.1897310853455222,0.330086170032119,0.4712867215248734
89,2.0,6.0,34.0,1408.0,3.0,0.0664497041420118,4.0,4.0,0.85,3.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0017810791559491,0.0723522087238213,0.0520992497894008,0.0640418543357882,0.2179103503455718,0.2592935423251259,0.4587542529935139
90,2.0,4.0,38.0,1351.0,6.0,0.0403550295857988,4.0,4.0,0.85,6.0,200.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.00198494586046,0.0880427263503356,0.0876732817428725,0.0628873838602908,0.2221528990883404,0.3428090917670694,0.3721506252842993
91,3.0,7.0,27.0,1413.0,9.0,0.0478106508875739,4.0,4.0,0.85,13.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0022746112585601,0.0877965949270082,0.0018159551435415,0.052225896689845,0.1754709581014235,0.1732631407327868,0.5990400044759445
92,2.0,1.0,7.0,1443.0,4.0,0.0962721893491124,4.0,4.0,0.85,2.0,200.0,500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0012830824841495,0.0561123793458356,0.0091182821557222,0.0131755894843711,0.1370154712525709,0.1497729492770549,0.700035989986003
93,3.0,2.0,39.0,224.0,2.0,0.0691124260355029,4.0,4.0,0.85,6.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0017433333159347,0.0859272600401701,0.1482411059320345,0.0312893641319196,0.1708222497444001,0.469706267196954,0.3281821189267261
