HC,v1_DailyPurchase,v2_PeriodicallyPurchase,v3_Random,v1_s_Q,v2_s_S,v3_R_S,v4_Random,lost_ratio_sales_ret,lost_ratio_sales_dis,lost_ratio_sales_fac,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
0.01, 0, 0, 1, 0, 0, 0, 1, 2.89401908296526e-07, 0.000778821922982351, 6.462651553683828e-11, 0.0007333269855457177, 0.01168121887953138, 9.045671801325214e-05, 0.9989317179875674
